"id","cdate","entnbpal","otskm2","otsnumbdx","plakm1","plakm2","voydtd","voyhrd","voyhrf","voypal","performance_camion","performance_chauffeur","taux_remplissage_pal","taux_remplissage_ton","mdate","km_tsp","voydtf","createdAt","updatedAt","affcode","artcode","otdcode","otscontainer","otsetat","ottmt","placha1i","plalib","plamoti","plargiarr","rgilibl","sitcode","sitsiretedi","tiecode","toucode","voycle","sitechauff","sitecamion","salmemoe","otsnum","platouordre","salmobilite","toutrafcode","chargement","otdhd","voymemo","camion_code","sal_id","states"
9891,NULL,20,"60",1804307,"0","60",NULL,"05:00:00","10:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1095","SAL1804307","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8327570","SAL","SAL","AZIZA","SAL0226-015211","1","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
10013,NULL,10,"46",1805978,"60","46",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1045","SAL1805978","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-016093","10","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
10105,NULL,20,"366",1807111,"0","366",NULL,"04:00:00","18:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1252","SAL1807111","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KB","KEBILI","SAL","SAL","AZI",NULL,"8357417","SAL","SAL","AZIZA","SAL0326-000401","12","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
10106,NULL,20,"366",1807542,"0","366",NULL,"04:00:00","18:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1594","SAL1807542","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KB","KEBILI","SAL","SAL","AZI",NULL,"8357417","SAL","SAL","AZIZA","SAL0326-000865","4","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
10272,NULL,20,"156",2082671,"0","156",NULL,"05:00:00","10:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1095","BAR2082671","I","0+0+0+0","860","TRANSPORT SPOT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8327570","SAL","SAL","AZIZA","BAR0226-013325","5","False",NULL,"QUAI-BHF",NULL,NULL,"596TU240","31","done"
10448,NULL,20,"11",NULL,"60","11",NULL,"15:00:00","17:30:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1266","SAL1808924R1","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8372966","SAL","SAL","AZIZA","SAL0326-002399","2","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
10815,NULL,20,"90",1804461,"0","90",NULL,"05:00:00","12:00:00",28,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1140","SAL1804461","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8332911","SAL","SAL","AZIZA","SAL0226-015390","2","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
10816,NULL,20,"90",1802908,"0","90",NULL,"05:00:00","12:00:00",28,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1140","SAL1802908","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8332911","SAL","SAL","AZIZA","SAL0226-014186","1","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
10817,NULL,20,"90",1804492,"0","90",NULL,"05:00:00","12:00:00",28,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1588","SAL1804492","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8332911","SAL","SAL","AZIZA","SAL0226-015421","5","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
10835,NULL,20,"90",1804314,"0","90",NULL,"05:00:00","12:00:00",28,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1140","SAL1804314","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8332911","SAL","SAL","AZIZA","SAL0226-015218","3","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
10836,NULL,20,"90",1803164,"0","90",NULL,"05:00:00","12:00:00",28,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1588","SAL1803164","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8332911","SAL","SAL","AZIZA","SAL0226-014442","8","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
11686,NULL,20,"90",1794915,"0","90",NULL,"05:00:00","12:00:00",28,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1588","SAL1794915","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8332911","SAL","SAL","AZIZA","SAL0226-007749","7","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
11687,NULL,20,"90",1796486,"0","90",NULL,"05:00:00","12:00:00",28,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1588","SAL1796486","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8332911","SAL","SAL","AZIZA","SAL0226-008975","6","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
11688,NULL,20,"90",1804372,"0","90",NULL,"05:00:00","12:00:00",28,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1588","SAL1804372","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8332911","SAL","SAL","AZIZA","SAL0226-015276","4","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
12152,NULL,20,"60",1801780,"0","60",NULL,"05:00:00","10:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1095","SAL1801780","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8327570","SAL","SAL","AZIZA","SAL0226-013018","4","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
12153,NULL,20,"60",1801969,"0","60",NULL,"05:00:00","10:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1095","SAL1801969","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8327570","SAL","SAL","AZIZA","SAL0226-013214","3","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
12154,NULL,20,"60",1802879,"0","60",NULL,"05:00:00","10:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1095","SAL1802879","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8327570","SAL","SAL","AZIZA","SAL0226-014157","2","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
12365,NULL,10,"32",1804706,"60","32",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1214","SAL1804706","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-015643","8","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
15227,NULL,20,"0",NULL,"60","0",NULL,"08:30:00","14:00:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T016","1100","SALDIV0015240","I","0+0+0+0","860","TRANSFER INTER MAGASIN","596TU240","SS","SOUSSE","SAL","SAL","AZI","TSSH54","8366995","SAL","SAL","AZIZA","SAL0326-003170","1","False",NULL,"1044",NULL,NULL,"596TU240","31","done"
15341,NULL,20,"23",1807662,"60","23",NULL,"12:00:00","17:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1285","SAL1807662","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","SS","SOUSSE","SAL","SAL","AZI",NULL,"8363639","SAL","SAL","AZIZA","SAL0326-000988","3","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
16044,NULL,10,"18",1805994,"60","18",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1119","SAL1805994","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-016109","4","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16045,NULL,10,"18",1805972,"60","18",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1033","SAL1805972","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-016087","1","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16046,NULL,10,"46",1804661,"60","46",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1044","SAL1804661","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-015598","18","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16047,NULL,10,"46",1805977,"60","46",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1044","SAL1805977","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-016092","17","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16048,NULL,10,"46",1804662,"60","46",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1045","SAL1804662","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-015599","11","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16255,NULL,10,"43",1804711,"60","43",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1229","SAL1804711","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-015648","14","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16256,NULL,10,"43",1806029,"60","43",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1229","SAL1806029","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-016144","13","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16257,NULL,10,"46",1803547,"60","46",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1044","SAL1803547","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-014858","19","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16258,NULL,10,"46",1803548,"60","46",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1045","SAL1803548","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-014859","12","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16259,NULL,10,"43",1803599,"60","43",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1229","SAL1803599","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-014910","15","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16260,NULL,10,"18",1804676,"60","18",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1119","SAL1804676","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-015613","5","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16261,NULL,10,"18",1804657,"60","18",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1033","SAL1804657","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-015594","2","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16262,NULL,10,"32",1806024,"60","32",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1214","SAL1806024","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-016139","7","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16263,NULL,10,"46",1803632,"60","46",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1326","SAL1803632","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MH","MAHDIA","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-014943","16","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16353,NULL,10,"18",1803564,"60","18",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1119","SAL1803564","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-014875","6","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
23557,NULL,20,"60",1810404,"0","60",NULL,"05:00:00","10:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1095","SAL1810404","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8370891","SAL","SAL","AZIZA","SAL0326-002582","1","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
16668,NULL,10,"18",1803542,"60","18",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1033","SAL1803542","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-014853","3","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
16669,NULL,10,"32",1803595,"60","32",NULL,"05:00:00","15:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1214","SAL1803595","I","0+0+0+0","860","TRANSPORT DU FRAIS // 4?C","636TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH2","8331802","SAL","SAL","AZIZA","SAL0226-014906","9","False",NULL,"QUAI-SAH",NULL,NULL,"636TU198","31","done"
25406,NULL,20,"48",1807577,"0","48",NULL,"05:00:00","09:30:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1066","SAL1807577","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8362586","SAL","SAL","AZIZA","SAL0326-000903","1","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
25407,NULL,20,"48",1807281,"0","48",NULL,"05:00:00","09:30:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1066","SAL1807281","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8362586","SAL","SAL","AZIZA","SAL0326-000589","3","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
25408,NULL,20,"158",2091953,"0","158",NULL,"05:00:00","09:30:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1066","BAR2091953","I","0+0+0+0","860","TRANSPORT SPOT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8362586","SAL","SAL","AZIZA","BAR0326-000346","4","False",NULL,"QUAI-BHF",NULL,NULL,"596TU240","31","done"
25412,NULL,20,"158",2090516,"0","158",NULL,"05:00:00","09:30:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1066","BAR2090516","I","0+0+0+0","860","TRANSPORT SPOT","596TU240","MH","MAHDIA","SAL","SAL","AZI",NULL,"8362586","SAL","SAL","AZIZA","BAR0226-019343","6","False",NULL,"QUAI-BHF",NULL,NULL,"596TU240","31","done"
19426,NULL,20,"23",1809076,"60","23",NULL,"12:00:00","17:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1359","SAL1809076","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","SS","SOUSSE","SAL","SAL","AZI",NULL,"8363639","SAL","SAL","AZIZA","SAL0326-002072","1","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
19533,NULL,20,"23",1807746,"60","23",NULL,"12:00:00","17:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1484","SAL1807746","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","SS","SOUSSE","SAL","SAL","AZI",NULL,"8363639","SAL","SAL","AZIZA","SAL0326-001072","5","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
1983,NULL,20,"20",1810419,"60","20",NULL,"10:30:00","14:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1129","SAL1810419","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8371451","SAL","SAL","AZIZA","SAL0326-002597","1","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
1987,NULL,20,"20",1810411,"60","20",NULL,"10:30:00","14:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1138","SAL1810411","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8371451","SAL","SAL","AZIZA","SAL0326-002589","2","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
2250,NULL,20,"20",1810414,"60","20",NULL,"10:30:00","14:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1135","SAL1810414","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8371451","SAL","SAL","AZIZA","SAL0326-002592","5","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
2251,NULL,20,"20",1811032,"60","20",NULL,"10:30:00","14:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1135","SAL1811032","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8371451","SAL","SAL","AZIZA","SAL0326-003028","3","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
2261,NULL,20,"20",1811033,"60","20",NULL,"10:30:00","14:30:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1138","SAL1811033","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8371451","SAL","SAL","AZIZA","SAL0326-003029","4","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
2666,NULL,20,"64",1807536,"60","64",NULL,"10:00:00","12:30:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1343","SAL1807536","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8352717","SAL","SAL","AZIZA","SAL0326-000859","1","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
2970,NULL,20,"64",1807295,"60","64",NULL,"10:00:00","12:30:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1343","SAL1807295","I","0+0+0+0","860","TRANSPORT AMBIANT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8352717","SAL","SAL","AZIZA","SAL0326-000603","2","False",NULL,"QUAI-SAH",NULL,NULL,"596TU240","31","done"
2971,NULL,20,"114",2087642,"60","114",NULL,"10:00:00","12:30:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1343","BAR2087642","I","0+0+0+0","860","TRANSPORT SPOT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8352717","SAL","SAL","AZIZA","BAR0226-017754","6","False",NULL,"QUAI-BHF",NULL,NULL,"596TU240","31","done"
2972,NULL,20,"114",2090761,"60","114",NULL,"10:00:00","12:30:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1343","BAR2090761","I","0+0+0+0","860","TRANSPORT SPOT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8352717","SAL","SAL","AZIZA","BAR0226-019588","4","False",NULL,"QUAI-BHF",NULL,NULL,"596TU240","31","done"
2973,NULL,20,"114",2092149,"60","114",NULL,"10:00:00","12:30:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1343","BAR2092149","I","0+0+0+0","860","TRANSPORT SPOT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8352717","SAL","SAL","AZIZA","BAR0326-000542","5","False",NULL,"QUAI-BHF",NULL,NULL,"596TU240","31","done"
2974,NULL,20,"114",2088100,"60","114",NULL,"10:00:00","12:30:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1343","BAR2088100","I","0+0+0+0","860","TRANSPORT SPOT","596TU240","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8352717","SAL","SAL","AZIZA","BAR0226-018212","3","False",NULL,"QUAI-BHF",NULL,NULL,"596TU240","31","done"
